"INV288540","WH233470","Urban Inventory Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","12","0","15","12","20260430","2026-04-30","20260708","2026-07-08","Overstocked"
"INV294205","WH658582","Pioneer Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","9","1","17","8","20260613","2026-06-13","20260613","2026-06-13","Low Stock"
"INV336060","WH519066","Golden Logistics Park","Fulfillment Center","8","Mumbai","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","79","23","22","56","20260603","2026-06-03","20260608","2026-06-08","Overstocked"
"INV350386","WH922157","North Inventory Center","Fulfillment Center","1","Noida","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","71","20","24","51","20260513","2026-05-13","20260617","2026-06-17","Overstocked"
"INV359947","WH100425","Summit Inventory Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","32","9","17","23","20260416","2026-04-16","20260621","2026-06-21","Normal"
"INV384236","WH636265","Blue Supply Center","Regional Distribution Center","9","New Delhi","Delhi","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","41","8","39","33","20260111","2026-01-11","20260625","2026-06-25","Overstocked"
"INV397661","WH412942","Global Operations Hub","Regional Distribution Center","7","Pune","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","12","1","19","11","20260310","2026-03-10","20260615","2026-06-15","Low Stock"
"INV411959","WH785197","Horizon Logistics Park","Regional Distribution Center","6","Mangalore","Karnataka","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","30","7","31","23","20260714","2026-07-14","20260725","2026-07-25","Low Stock"
"INV420989","WH422451","Elite Operations Hub","Fulfillment Center","8","Mumbai","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","21","3","24","18","20260418","2026-04-18","20260507","2026-05-07","Slow Moving"
"INV438354","WH212235","Pioneer Zone Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","16","4","35","12","20260622","2026-06-22","20260706","2026-07-06","Low Stock"
"INV446104","WH567574","Supreme Logistics Center","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","83","14","20","69","20260404","2026-04-04","20260528","2026-05-28","Slow Moving"
"INV446213","WH479201","National Distribution Hub","National Distribution Center","3","Chennai","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","33","2","19","31","20260721","2026-07-21","20260801","2026-08-01","Normal"
"INV450827","WH460663","Prime Logistics Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","32","7","17","25","20250927","2025-09-27","20260620","2026-06-20","Slow Moving"
"INV456798","WH824586","Rapid Logistics Park","Fulfillment Center","11","Ghaziabad","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","47","12","30","35","20260502","2026-05-02","20260626","2026-06-26","Normal"
"INV459824","WH376807","Central Logistics Park","National Distribution Center","3","Chennai","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","15","2","16","13","20260314","2026-03-14","20260523","2026-05-23","Low Stock"
"INV467130","WH740967","Velocity Logistics Center","Regional Distribution Center","7","Pune","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","12","0","38","12","20251025","2025-10-25","20251030","2025-10-30","Low Stock"
"INV478905","WH555884","Apex Zone Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","17","5","27","12","20260506","2026-05-06","20260703","2026-07-03","Low Stock"
"INV501939","WH515011","Golden Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","10","1","17","9","20251001","2025-10-01","20251217","2025-12-17","Low Stock"
"INV529199","WH662336","Unity Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","19","4","19","15","20250926","2025-09-26","20260626","2026-06-26","Normal"
"INV564063","WH356150","Vertex Logistics Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","67","19","28","48","20260526","2026-05-26","20260627","2026-06-27","Normal"
"INV583885","WH373903","Central Logistics Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","48","10","37","38","20260513","2026-05-13","20260622","2026-06-22","Overstocked"
"INV624620","WH377746","Supreme Distribution Park","Regional Distribution Center","9","New Delhi","Delhi","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","70","2","16","68","20260408","2026-04-08","20260508","2026-05-08","Overstocked"
"INV628050","WH820221","Supreme Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","47","1","38","46","20260601","2026-06-01","20260716","2026-07-16","Slow Moving"
"INV632056","WH205907","Nova Supply Hub","Fulfillment Center","4","Bengaluru","Karnataka","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","55","9","35","46","20260421","2026-04-21","20260704","2026-07-04","Slow Moving"
"INV655781","WH482364","Prime Storage Hub","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","15","0","16","15","20260107","2026-01-07","20260202","2026-02-02","Slow Moving"
"INV706658","WH174441","Prime Supply Center","National Distribution Center","1","Noida","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","51","12","38","39","20260609","2026-06-09","20260628","2026-06-28","Slow Moving"
"INV791047","WH997546","Prime Supply Hub","Fulfillment Center","3","Chennai","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","26","5","31","21","20260523","2026-05-23","20260724","2026-07-24","Low Stock"
"INV804885","WH781453","Unity Supply Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","21","3","28","18","20251227","2025-12-27","20260219","2026-02-19","Low Stock"
"INV807494","WH237174","Central Warehouse","Fulfillment Center","2","Ahmedabad","Gujarat","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","19","5","19","14","20260427","2026-04-27","20260627","2026-06-27","Low Stock"
"INV834630","WH322086","Titan Supply Center","Fulfillment Center","10","Lucknow","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","14","2","16","12","20260729","2026-07-29","20260804","2026-08-04","Low Stock"
"INV839239","WH958179","Elite Supply Hub","Regional Distribution Center","14","Kanpur","Uttar Pradesh","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","25","6","18","19","20260702","2026-07-02","20260711","2026-07-11","Slow Moving"
"INV845888","WH832052","Central Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","16","2","30","14","20260104","2026-01-04","20260425","2026-04-25","Low Stock"
"INV861005","WH582662","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","61","15","22","46","20260413","2026-04-13","20260722","2026-07-22","Slow Moving"
"INV874786","WH829716","Prime Distribution Park","Regional Distribution Center","3","Chennai","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","32","8","35","24","20260312","2026-03-12","20260427","2026-04-27","Overstocked"
"INV881214","WH380746","Blue Storage Hub","Regional Distribution Center","9","New Delhi","Delhi","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","11","0","15","11","20251008","2025-10-08","20260503","2026-05-03","Slow Moving"
"INV884794","WH324082","Supreme Warehouse","Fulfillment Center","3","Chennai","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","20","1","22","19","20260625","2026-06-25","20260702","2026-07-02","Low Stock"
"INV889410","WH191161","Prime Logistics Park","National Distribution Center","3","Chennai","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","62","13","33","49","20251220","2025-12-20","20260729","2026-07-29","Normal"
"INV891358","WH329974","Pioneer Distribution Park","Regional Distribution Center","13","Coimbatore","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","10","1","30","9","20260414","2026-04-14","20260507","2026-05-07","Normal"
"INV919151","WH816751","Silver Supply Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","54","11","25","43","20260420","2026-04-20","20260506","2026-05-06","Slow Moving"
"INV937721","WH686075","Titan Logistics Center","Fulfillment Center","3","Chennai","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","8","1","27","7","20260416","2026-04-16","20260502","2026-05-02","Low Stock"
"INV941460","WH532322","Supreme Storage Hub","Fulfillment Center","9","New Delhi","Delhi","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","14","4","17","10","20260727","2026-07-27","20260804","2026-08-04","Low Stock"
"INV989721","WH690341","Velocity Distribution Park","Regional Distribution Center","13","Coimbatore","Tamil Nadu","PROD199807","Redmi Redmi Turbo 5 512GB 12GB Blue","Redmi","2","Electronics","Mobile Phones","70","7","34","63","20260802","2026-08-02","20260804","2026-08-04","Slow Moving"
"INV139634","WH785197","Horizon Logistics Park","Regional Distribution Center","6","Mangalore","Karnataka","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","11","3","24","8","20260428","2026-04-28","20260722","2026-07-22","Normal"
"INV170674","WH100425","Summit Inventory Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","14","2","25","12","20251008","2025-10-08","20251207","2025-12-07","Low Stock"
"INV187468","WH820221","Supreme Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","26","3","27","23","20260215","2026-02-15","20260512","2026-05-12","Normal"
"INV208540","WH770487","Supreme Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","9","2","32","7","20260321","2026-03-21","20260628","2026-06-28","Normal"
"INV263750","WH582662","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","16","0","21","16","20251201","2025-12-01","20260625","2026-06-25","Low Stock"
"INV286591","WH376807","Central Logistics Park","National Distribution Center","3","Chennai","Tamil Nadu","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","27","5","17","22","20260226","2026-02-26","20260512","2026-05-12","Normal"
"INV287454","WH958179","Elite Supply Hub","Regional Distribution Center","14","Kanpur","Uttar Pradesh","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","35","10","17","25","20260122","2026-01-22","20260131","2026-01-31","Normal"
"INV338307","WH636265","Blue Supply Center","Regional Distribution Center","9","New Delhi","Delhi","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","49","14","17","35","20260608","2026-06-08","20260622","2026-06-22","Slow Moving"
"INV372271","WH274389","Metro Supply Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","33","0","25","33","20250919","2025-09-19","20260719","2026-07-19","Normal"
"INV403859","WH191161","Prime Logistics Park","National Distribution Center","3","Chennai","Tamil Nadu","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","6","1","19","5","20251212","2025-12-12","20260403","2026-04-03","Low Stock"
"INV420179","WH997546","Prime Supply Hub","Fulfillment Center","3","Chennai","Tamil Nadu","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","37","9","33","28","20260208","2026-02-08","20260507","2026-05-07","Normal"
"INV439075","WH212235","Pioneer Zone Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","10","0","15","10","20260521","2026-05-21","20260629","2026-06-29","Normal"
"INV441820","WH379766","National Distribution Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","39","7","40","32","20250915","2025-09-15","20260412","2026-04-12","Normal"
"INV443905","WH479201","National Distribution Hub","National Distribution Center","3","Chennai","Tamil Nadu","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","9","2","16","7","20260202","2026-02-02","20260304","2026-03-04","Low Stock"
"INV450466","WH460663","Prime Logistics Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","12","3","35","9","20260801","2026-08-01","20260804","2026-08-04","Low Stock"
"INV536362","WH662336","Unity Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","12","1","22","11","20260215","2026-02-15","20260731","2026-07-31","Low Stock"
"INV558269","WH539589","Blue Distribution Park","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","23","0","39","23","20260616","2026-06-16","20260723","2026-07-23","Low Stock"
"INV579353","WH740967","Velocity Logistics Center","Regional Distribution Center","7","Pune","Maharashtra","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","24","1","32","23","20260320","2026-03-20","20260606","2026-06-06","Normal"
"INV631723","WH526833","Horizon Supply Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","9","0","20","9","20260804","2026-08-04","20260805","2026-08-05","Low Stock"
"INV651498","WH599948","Global Warehouse","National Distribution Center","3","Chennai","Tamil Nadu","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","29","1","29","28","20260426","2026-04-26","20260428","2026-04-28","Low Stock"
"INV674281","WH910891","Golden Distribution Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","40","0","36","40","20260616","2026-06-16","20260630","2026-06-30","Slow Moving"
"INV719560","WH930555","Silver Distribution Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","13","1","31","12","20260716","2026-07-16","20260720","2026-07-20","Low Stock"
"INV725092","WH412942","Global Operations Hub","Regional Distribution Center","7","Pune","Maharashtra","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","25","0","34","25","20260602","2026-06-02","20260804","2026-08-04","Low Stock"
"INV744051","WH642717","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","63","2","33","61","20260213","2026-02-13","20260426","2026-04-26","Slow Moving"
"INV749039","WH429164","Horizon Zone Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","28","6","27","22","20260503","2026-05-03","20260630","2026-06-30","Normal"
"INV754164","WH658582","Pioneer Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","93","17","35","76","20260721","2026-07-21","20260804","2026-08-04","Slow Moving"
"INV779901","WH771088","Elite Supply Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","42","10","31","32","20260717","2026-07-17","20260801","2026-08-01","Slow Moving"
"INV858161","WH373903","Central Logistics Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","38","5","29","33","20250912","2025-09-12","20260414","2026-04-14","Overstocked"
"INV866412","WH781453","Unity Supply Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","48","3","27","45","20260530","2026-05-30","20260605","2026-06-05","Slow Moving"
"INV882347","WH656116","Silver Storage Hub","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","20","4","15","16","20251216","2025-12-16","20260319","2026-03-19","Normal"
"INV899567","WH515011","Golden Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","9","1","31","8","20260402","2026-04-02","20260630","2026-06-30","Low Stock"
"INV921694","WH922157","North Inventory Center","Fulfillment Center","1","Noida","Uttar Pradesh","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","37","4","35","33","20260423","2026-04-23","20260511","2026-05-11","Normal"
"INV982752","WH816751","Silver Supply Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD199994","Apple iPhone 15 256GB 8GB Silver","Apple","2","Electronics","Mobile Phones","19","2","28","17","20251030","2025-10-30","20260717","2026-07-17","Low Stock"
"INV107141","WH832052","Central Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","26","3","33","23","20260425","2026-04-25","20260710","2026-07-10","Normal"
"INV108422","WH662336","Unity Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","60","0","26","60","20260411","2026-04-11","20260727","2026-07-27","Slow Moving"
"INV139363","WH820221","Supreme Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","79","7","32","72","20260423","2026-04-23","20260523","2026-05-23","Normal"
"INV180420","WH658582","Pioneer Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","63","2","29","61","20260720","2026-07-20","20260731","2026-07-31","Normal"
"INV199355","WH519066","Golden Logistics Park","Fulfillment Center","8","Mumbai","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","43","3","29","40","20260303","2026-03-03","20260718","2026-07-18","Overstocked"
"INV208824","WH429164","Horizon Zone Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","17","2","15","15","20251213","2025-12-13","20260604","2026-06-04","Overstocked"
"INV223116","WH412942","Global Operations Hub","Regional Distribution Center","7","Pune","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","33","5","25","28","20260725","2026-07-25","20260730","2026-07-30","Normal"
"INV295834","WH636265","Blue Supply Center","Regional Distribution Center","9","New Delhi","Delhi","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","32","4","20","28","20260608","2026-06-08","20260618","2026-06-18","Normal"
"INV299849","WH771088","Elite Supply Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","44","8","15","36","20260323","2026-03-23","20260512","2026-05-12","Slow Moving"
"INV310861","WH642717","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","36","4","21","32","20260430","2026-04-30","20260726","2026-07-26","Normal"
"INV330648","WH482364","Prime Storage Hub","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","22","5","26","17","20260515","2026-05-15","20260611","2026-06-11","Normal"
"INV337588","WH526833","Horizon Supply Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","20","3","37","17","20260804","2026-08-04","20260804","2026-08-04","Normal"
"INV346384","WH686075","Titan Logistics Center","Fulfillment Center","3","Chennai","Tamil Nadu","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","35","7","30","28","20260703","2026-07-03","20260803","2026-08-03","Normal"
"INV363403","WH322086","Titan Supply Center","Fulfillment Center","10","Lucknow","Uttar Pradesh","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","69","1","40","68","20260605","2026-06-05","20260706","2026-07-06","Normal"
"INV389743","WH532322","Supreme Storage Hub","Fulfillment Center","9","New Delhi","Delhi","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","56","13","23","43","20260704","2026-07-04","20260716","2026-07-16","Overstocked"
"INV393407","WH377746","Supreme Distribution Park","Regional Distribution Center","9","New Delhi","Delhi","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","66","18","24","48","20260130","2026-01-30","20260609","2026-06-09","Normal"
"INV398016","WH690341","Velocity Distribution Park","Regional Distribution Center","13","Coimbatore","Tamil Nadu","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","25","7","32","18","20251006","2025-10-06","20251130","2025-11-30","Normal"
"INV405990","WH958179","Elite Supply Hub","Regional Distribution Center","14","Kanpur","Uttar Pradesh","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","9","2","30","7","20260701","2026-07-01","20260725","2026-07-25","Low Stock"
"INV465565","WH379766","National Distribution Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","9","0","20","9","20260718","2026-07-18","20260724","2026-07-24","Low Stock"
"INV491490","WH262316","Summit Logistics Park","Fulfillment Center","8","Mumbai","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","50","2","19","48","20260301","2026-03-01","20260426","2026-04-26","Normal"
"INV519641","WH373903","Central Logistics Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","49","3","38","46","20251103","2025-11-03","20260424","2026-04-24","Normal"
"INV530172","WH567574","Supreme Logistics Center","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","33","4","21","29","20260430","2026-04-30","20260715","2026-07-15","Slow Moving"
"INV560302","WH274389","Metro Supply Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","21","6","32","15","20250910","2025-09-10","20251021","2025-10-21","Slow Moving"
"INV634863","WH910891","Golden Distribution Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","64","12","35","52","20260619","2026-06-19","20260626","2026-06-26","Slow Moving"
"INV644488","WH930555","Silver Distribution Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","35","2","34","33","20260214","2026-02-14","20260320","2026-03-20","Normal"
"INV651929","WH526117","Supreme Warehouse","Fulfillment Center","12","Nagpur","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","69","11","16","58","20260803","2026-08-03","20260805","2026-08-05","Slow Moving"
"INV663090","WH479201","National Distribution Hub","National Distribution Center","3","Chennai","Tamil Nadu","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","49","4","40","45","20260222","2026-02-22","20260608","2026-06-08","Normal"
"INV666621","WH740967","Velocity Logistics Center","Regional Distribution Center","7","Pune","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","18","2","18","16","20260320","2026-03-20","20260417","2026-04-17","Low Stock"
"INV674823","WH656116","Silver Storage Hub","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","111","31","32","80","20260714","2026-07-14","20260730","2026-07-30","Slow Moving"
"INV678103","WH770487","Supreme Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","34","2","15","32","20260321","2026-03-21","20260514","2026-05-14","Normal"
"INV689393","WH555884","Apex Zone Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD219946","Apple iPhone 15 Pro 128GB 12GB Blue","Apple","2","Electronics","Mobile Phones","19","2","22","17","20260802","2026-08-02","20260802","2026-08-02","Low Stock"
