SalesSysID,SalesID,SalesDate,StoreID,ProductID,QuantitySold,UnitSellingPrice,DiscountPercentage,ReturnedQuantity,SaleType
SYSSALE0121345,SALE421214,2026-11-24,STR339592,PROD478666,10,570.08,20,0,Promotion
SYSSALE0121346,SALE120639,2026-03-10,STR339592,PROD581532,15,1114.7,5,0,Regular
SYSSALE0121347,SALE185617,2026-07-04,STR339592,PROD486649,18,461.41,10,0,Promotion
SYSSALE0121348,SALE503059,2026-02-28,STR339592,PROD214576,11,513.38,0,0,Regular
SYSSALE0121349,SALE943627,2026-04-16,STR339592,PROD418672,17,258.97,5,0,Regular
SYSSALE0121350,SALE984695,2026-02-18,STR339592,PROD377304,8,232.67,0,0,Regular
SYSSALE0121351,SALE591232,2026-09-08,STR339592,PROD502491,21,2350.62,0,0,Regular
SYSSALE0121352,SALE749965,2026-01-04,STR339592,PROD794395,8,361.82,5,0,Regular
SYSSALE0121353,SALE337173,2026-04-20,STR339592,PROD512022,3,294.86,0,0,Regular
SYSSALE0121354,SALE414613,2026-03-15,STR339592,PROD881549,7,1137.74,20,0,Promotion
SYSSALE0121355,SALE581028,2026-11-21,STR339592,PROD431699,7,582.81,0,0,Regular
SYSSALE0121356,SALE474727,2026-05-04,STR339592,PROD426147,21,947.2,20,0,Promotion
SYSSALE0121357,SALE569870,2026-11-08,STR339592,PROD536740,15,1453.71,25,0,Clearance
SYSSALE0121358,SALE322330,2026-06-17,STR339592,PROD448321,4,62.73,0,0,Regular
SYSSALE0121359,SALE869502,2026-09-15,STR339592,PROD862760,27,990.84,5,0,Regular
SYSSALE0121360,SALE214308,2026-04-15,STR339592,PROD986278,2,120201.68,40,0,Clearance
SYSSALE0121361,SALE235227,2026-11-15,STR339592,PROD593554,5,239.05,0,0,Regular
SYSSALE0121362,SALE171057,2026-10-01,STR339592,PROD453961,2,147736.76,30,0,Clearance
SYSSALE0121363,SALE501818,2026-04-22,STR339592,PROD704201,1,96270.32,20,0,Promotion
SYSSALE0121364,SALE583515,2026-09-17,STR339592,PROD914571,2,54917.58,0,0,Regular
SYSSALE0121365,SALE799138,2026-02-01,STR339592,PROD799565,15,245.19,5,0,Regular
SYSSALE0121366,SALE950756,2026-10-17,STR339592,PROD407757,19,485.65,5,0,Regular
SYSSALE0121367,SALE568508,2026-02-24,STR339592,PROD722780,13,597.09,30,0,Clearance
SYSSALE0121368,SALE580134,2026-10-13,STR339592,PROD772124,1,130519.09,20,0,Promotion
SYSSALE0121369,SALE748442,2026-01-14,STR339592,PROD666432,1,87003.81,5,0,Regular
SYSSALE0121370,SALE567715,2026-02-20,STR339592,PROD220936,6,623.55,15,0,Promotion
SYSSALE0121371,SALE298088,2026-10-18,STR339592,PROD626690,9,302.15,0,0,Regular
SYSSALE0121372,SALE639071,2026-08-17,STR339592,PROD297810,23,126.32,15,0,Promotion
SYSSALE0121373,SALE963437,2026-06-07,STR339592,PROD939717,17,166.02,20,0,Promotion
SYSSALE0121374,SALE685981,2026-02-03,STR339592,PROD597305,2,243.15,30,0,Clearance
SYSSALE0121375,SALE378878,2026-10-12,STR339592,PROD189856,4,1120.51,0,0,Regular
SYSSALE0121376,SALE631618,2026-08-30,STR339592,PROD446479,29,167.43,10,0,Promotion
SYSSALE0121377,SALE187962,2026-03-23,STR339592,PROD772124,1,129387.02,5,1,Regular
SYSSALE0121378,SALE914302,2026-11-03,STR339592,PROD944962,6,294.09,0,0,Regular
SYSSALE0121379,SALE213501,2026-05-24,STR339592,PROD147489,11,2587.14,5,0,Regular
SYSSALE0121380,SALE901316,2026-07-25,STR339592,PROD281162,1,58726.23,5,0,Regular
SYSSALE0121381,SALE799326,2026-04-19,STR339592,PROD700067,8,939.18,5,0,Regular
SYSSALE0121382,SALE926791,2026-09-13,STR339592,PROD865470,7,249.29,15,0,Promotion
SYSSALE0121383,SALE652134,2026-05-30,STR339592,PROD373903,2,1380.79,5,0,Regular
SYSSALE0121384,SALE565047,2026-04-05,STR339592,PROD702891,4,2658.92,30,0,Clearance
SYSSALE0121385,SALE196279,2026-06-28,STR339592,PROD669460,2,158557.34,5,0,Regular
SYSSALE0121386,SALE454019,2026-10-20,STR339592,PROD540208,12,461.0,0,0,Regular
SYSSALE0121387,SALE111176,2026-01-05,STR339592,PROD837954,14,1537.86,5,0,Regular
SYSSALE0121388,SALE473119,2026-12-01,STR339592,PROD670913,3,82765.47,30,1,Clearance
SYSSALE0121389,SALE411992,2026-02-19,STR339592,PROD749887,25,1732.26,0,0,Regular
SYSSALE0121390,SALE896990,2026-10-19,STR339592,PROD822858,13,132.19,20,0,Promotion
SYSSALE0121391,SALE499284,2026-04-07,STR339592,PROD526117,1,179321.31,5,0,Regular
SYSSALE0121392,SALE678100,2026-07-31,STR339592,PROD525556,22,3047.66,0,0,Regular
SYSSALE0121393,SALE940449,2026-02-14,STR339592,PROD199807,1,52762.67,0,1,Regular
SYSSALE0121394,SALE799250,2026-10-27,STR339592,PROD514913,19,251.6,5,0,Regular
SYSSALE0121395,SALE698470,2026-11-18,STR339592,PROD745972,13,91.7,0,0,Regular
SYSSALE0121396,SALE761573,2026-05-01,STR339592,PROD885342,4,807.84,5,0,Regular
SYSSALE0121397,SALE686853,2026-01-14,STR339592,PROD550797,3,717.63,10,1,Promotion
SYSSALE0121398,SALE239301,2026-01-23,STR339592,PROD671858,3,1010.43,0,0,Regular
SYSSALE0121399,SALE504014,2026-11-04,STR339592,PROD621546,3,40049.84,30,0,Clearance
SYSSALE0121400,SALE649487,2026-07-31,STR339592,PROD308727,1,118828.32,0,0,Regular
SYSSALE0121401,SALE141593,2026-11-11,STR339592,PROD649577,29,1671.09,30,0,Clearance
SYSSALE0121402,SALE222512,2026-11-24,STR339592,PROD510623,6,681.4,40,0,Clearance
SYSSALE0121403,SALE602138,2026-10-28,STR339592,PROD253300,3,248.88,0,0,Regular
SYSSALE0121404,SALE844703,2026-09-10,STR339592,PROD372028,18,2483.64,0,0,Regular
SYSSALE0121405,SALE938387,2026-02-13,STR339592,PROD678727,19,359.32,5,0,Regular
SYSSALE0121406,SALE722961,2026-09-26,STR339592,PROD502491,23,2284.82,15,0,Promotion
SYSSALE0121407,SALE811758,2026-05-22,STR339592,PROD135035,6,341.9,40,0,Clearance
SYSSALE0121408,SALE464068,2026-10-05,STR339592,PROD572398,2,37486.69,0,0,Regular
SYSSALE0121409,SALE120082,2026-11-23,STR339592,PROD558723,9,1096.61,0,0,Regular
SYSSALE0121410,SALE398989,2026-10-17,STR339592,PROD145767,27,999.56,10,0,Promotion
SYSSALE0121411,SALE583679,2026-08-02,STR339592,PROD373903,19,1359.42,5,0,Regular
SYSSALE0121412,SALE785770,2026-09-02,STR339592,PROD242239,2,1191.18,5,0,Regular
SYSSALE0121413,SALE357318,2026-01-12,STR339592,PROD859364,2,78959.2,40,0,Clearance
SYSSALE0121414,SALE636914,2026-01-01,STR339592,PROD574167,18,56.97,30,0,Clearance
SYSSALE0121415,SALE660917,2026-11-21,STR339592,PROD510623,2,674.39,5,0,Regular
SYSSALE0121416,SALE326825,2026-06-20,STR339592,PROD166412,4,1143.29,30,0,Clearance
SYSSALE0121417,SALE672531,2026-11-08,STR339592,PROD881886,2,159224.98,0,1,Regular
SYSSALE0121418,SALE947409,2026-10-25,STR339592,PROD277193,20,1196.9,5,0,Regular
SYSSALE0121419,SALE104625,2026-10-18,STR339592,PROD681343,9,255.36,20,0,Promotion
SYSSALE0121420,SALE536478,2026-01-19,STR339592,PROD431699,16,590.66,5,1,Regular
SYSSALE0121421,SALE369028,2026-10-11,STR339592,PROD612573,3,86672.25,15,1,Promotion
SYSSALE0121422,SALE680190,2026-06-11,STR339592,PROD822858,4,135.1,15,0,Promotion
SYSSALE0121423,SALE639736,2026-06-05,STR339592,PROD456871,17,276.34,0,0,Regular
SYSSALE0121424,SALE894967,2026-11-29,STR339592,PROD261771,11,1506.84,30,0,Clearance
SYSSALE0121425,SALE433474,2026-06-29,STR339592,PROD273148,2,91475.61,5,0,Regular
SYSSALE0121426,SALE567838,2026-07-09,STR339592,PROD859364,1,77697.87,0,0,Regular
SYSSALE0121427,SALE529210,2026-03-07,STR339592,PROD400814,1,154868.03,5,0,Regular
SYSSALE0121428,SALE608798,2026-12-13,STR339592,PROD219946,2,38209.38,0,0,Regular
SYSSALE0121429,SALE794209,2026-04-17,STR339592,PROD517568,2,539.98,30,0,Clearance
SYSSALE0121430,SALE982830,2026-09-10,STR339592,PROD112537,33,300.49,5,0,Regular
SYSSALE0121431,SALE149321,2026-10-13,STR339592,PROD412999,33,361.98,20,0,Promotion
SYSSALE0121432,SALE149915,2026-12-19,STR339592,PROD281162,1,58538.84,10,0,Promotion
SYSSALE0121433,SALE685149,2026-09-27,STR339592,PROD132146,10,199.39,0,0,Regular
SYSSALE0121434,SALE736363,2026-07-27,STR339592,PROD764000,18,1094.71,0,0,Regular
SYSSALE0121435,SALE522634,2026-10-21,STR339592,PROD939717,2,166.24,0,0,Regular
SYSSALE0121436,SALE399021,2026-10-16,STR339592,PROD494956,10,961.19,5,0,Regular
SYSSALE0121437,SALE389205,2026-01-02,STR339592,PROD510623,5,673.68,40,2,Clearance
SYSSALE0121438,SALE823314,2026-04-15,STR339592,PROD574167,20,56.98,5,0,Regular
SYSSALE0121439,SALE926067,2026-07-09,STR339592,PROD980651,15,425.98,0,0,Regular
SYSSALE0121440,SALE882397,2026-07-11,STR339592,PROD660081,3,719.96,5,0,Regular
SYSSALE0121441,SALE188449,2026-10-07,STR339592,PROD599127,10,572.47,0,0,Regular
SYSSALE0121442,SALE902062,2026-01-12,STR339592,PROD308296,4,218.33,5,0,Regular
SYSSALE0121443,SALE191870,2026-06-16,STR339592,PROD408467,1,188505.08,25,0,Clearance
SYSSALE0121444,SALE380398,2026-10-12,STR339592,PROD742412,1,201679.02,5,0,Regular
SYSSALE0121445,SALE988259,2026-05-08,STR339592,PROD735656,1,150263.4,0,0,Regular
SYSSALE0121446,SALE200882,2026-10-20,STR339592,PROD520274,26,1310.65,20,0,Promotion
SYSSALE0121447,SALE554118,2026-10-02,STR339592,PROD571635,17,151.86,0,0,Regular
SYSSALE0121448,SALE728298,2026-10-09,STR339592,PROD343807,18,184.92,5,0,Regular
SYSSALE0121449,SALE608680,2026-07-04,STR339592,PROD656829,3,114067.5,0,0,Regular
SYSSALE0121450,SALE621951,2026-09-03,STR339592,PROD508396,1,78241.66,30,0,Clearance
SYSSALE0121451,SALE107691,2026-10-16,STR339592,PROD776909,19,1553.2,30,0,Clearance
SYSSALE0121452,SALE840157,2026-12-29,STR339592,PROD454992,17,282.37,5,0,Regular
SYSSALE0121453,SALE207727,2026-03-10,STR339592,PROD948179,3,24353.02,5,0,Regular
SYSSALE0121454,SALE948200,2026-08-12,STR339592,PROD381444,7,332.98,5,0,Regular
SYSSALE0121455,SALE140753,2026-07-29,STR339592,PROD355021,34,3104.65,5,0,Regular
SYSSALE0121456,SALE803125,2026-10-15,STR339592,PROD405420,11,2041.08,25,0,Clearance
SYSSALE0121457,SALE309968,2026-02-11,STR339592,PROD112537,32,304.54,15,0,Promotion
SYSSALE0121458,SALE634178,2026-01-17,STR339592,PROD372793,11,324.5,25,0,Clearance
SYSSALE0121459,SALE349684,2026-07-17,STR339592,PROD324345,11,406.44,0,0,Regular
SYSSALE0121460,SALE526796,2026-04-25,STR339592,PROD951452,7,729.54,30,0,Clearance
SYSSALE0121461,SALE703061,2026-11-18,STR339592,PROD504924,3,54042.83,0,0,Regular
SYSSALE0121462,SALE712883,2026-10-28,STR339592,PROD687044,5,132.84,20,0,Promotion
SYSSALE0121463,SALE927111,2026-11-18,STR339592,PROD478427,10,379.25,5,0,Regular
SYSSALE0121464,SALE120010,2026-09-04,STR339592,PROD110060,1,51832.8,5,0,Regular
SYSSALE0121465,SALE725555,2026-11-15,STR339592,PROD740967,1,19800.86,0,0,Regular
SYSSALE0121466,SALE624823,2026-02-03,STR339592,PROD591465,1,107926.85,5,0,Regular
SYSSALE0121467,SALE437777,2026-06-21,STR339592,PROD907236,27,1306.69,0,0,Regular
SYSSALE0121468,SALE478194,2026-11-13,STR339592,PROD723266,9,582.39,0,0,Regular
SYSSALE0121469,SALE382095,2026-10-05,STR339592,PROD385037,4,315.16,0,0,Regular
SYSSALE0121470,SALE902548,2026-04-11,STR339592,PROD704201,3,94607.4,0,0,Regular
SYSSALE0121471,SALE228802,2026-02-14,STR339592,PROD855408,14,418.08,30,0,Clearance
SYSSALE0121472,SALE852636,2026-04-04,STR339592,PROD526117,2,177642.2,20,0,Promotion
SYSSALE0121473,SALE609248,2026-09-17,STR339592,PROD612573,3,86217.18,5,0,Regular
SYSSALE0121474,SALE236479,2026-09-13,STR339592,PROD160718,17,526.23,0,0,Regular
SYSSALE0121475,SALE688818,2026-10-11,STR339592,PROD378535,2,138809.35,0,0,Regular
SYSSALE0121476,SALE809124,2026-07-21,STR339592,PROD790017,1,19458.56,0,0,Regular
SYSSALE0121477,SALE272603,2026-11-20,STR339592,PROD940247,15,49.09,0,0,Regular
SYSSALE0121478,SALE781515,2026-11-12,STR339592,PROD407757,2,493.31,15,0,Promotion
SYSSALE0121479,SALE960531,2026-03-08,STR339592,PROD571635,28,150.12,5,0,Regular
SYSSALE0121480,SALE103607,2026-12-29,STR339592,PROD724756,20,531.33,15,0,Promotion
SYSSALE0121481,SALE814142,2026-04-22,STR339592,PROD504924,3,54177.22,5,0,Regular
SYSSALE0121482,SALE920735,2026-09-23,STR339592,PROD420297,29,381.01,5,0,Regular
SYSSALE0121483,SALE442520,2026-01-07,STR339592,PROD375097,24,493.11,5,0,Regular
SYSSALE0121484,SALE316941,2026-01-09,STR339592,PROD169403,6,324.9,30,1,Clearance
SYSSALE0121485,SALE345641,2026-10-01,STR339592,PROD510623,13,701.27,0,0,Regular
SYSSALE0121486,SALE282546,2026-10-19,STR339592,PROD407757,4,490.35,20,0,Promotion
SYSSALE0121487,SALE451766,2026-09-18,STR339592,PROD739427,1,193388.57,30,0,Clearance
SYSSALE0121488,SALE112499,2026-03-09,STR339592,PROD926730,2,25779.57,0,0,Regular
SYSSALE0121489,SALE405336,2026-10-25,STR339592,PROD253300,17,247.03,0,0,Regular
SYSSALE0121490,SALE548719,2026-10-20,STR339592,PROD178465,7,129.52,0,0,Regular
SYSSALE0121491,SALE582773,2026-10-26,STR339592,PROD376807,8,354.17,15,0,Promotion
SYSSALE0121492,SALE785189,2026-10-16,STR339592,PROD237174,25,382.9,20,0,Promotion
SYSSALE0121493,SALE589896,2026-10-08,STR339592,PROD735656,1,153916.96,20,0,Promotion
SYSSALE0121494,SALE313761,2026-07-10,STR339592,PROD139581,1,109697.84,5,0,Regular
SYSSALE0121495,SALE842139,2026-10-30,STR339592,PROD986589,35,1983.29,0,0,Regular
SYSSALE0121496,SALE575170,2026-10-02,STR339592,PROD213475,6,2080.4,0,0,Regular
SYSSALE0121497,SALE498780,2026-05-12,STR339592,PROD823975,31,218.38,0,0,Regular
SYSSALE0121498,SALE699145,2026-11-23,STR339592,PROD237174,22,372.53,10,0,Promotion
SYSSALE0121499,SALE147124,2026-11-06,STR339592,PROD221119,3,1552.91,5,0,Regular
SYSSALE0121500,SALE551922,2026-10-26,STR339592,PROD805200,1,47746.1,0,0,Regular
SYSSALE0121501,SALE922327,2026-07-24,STR339592,PROD542042,6,359.43,15,0,Promotion
SYSSALE0121502,SALE695950,2026-12-12,STR339592,PROD627786,3,40523.65,0,0,Regular
SYSSALE0121503,SALE719394,2026-09-18,STR339592,PROD242239,21,1213.48,15,0,Promotion
SYSSALE0121504,SALE155682,2026-07-15,STR339592,PROD420297,8,388.26,20,0,Promotion
SYSSALE0121505,SALE751919,2026-01-07,STR339592,PROD517568,18,537.94,5,0,Regular
SYSSALE0121506,SALE455897,2026-05-03,STR339592,PROD297810,28,122.68,5,0,Regular
SYSSALE0121507,SALE582515,2026-09-05,STR339592,PROD763311,3,98363.47,5,0,Regular
SYSSALE0121508,SALE243990,2026-01-12,STR339592,PROD704201,1,94224.42,0,0,Regular
SYSSALE0121509,SALE649974,2026-06-23,STR339592,PROD421080,2,98880.66,5,0,Regular
SYSSALE0121510,SALE916843,2026-10-29,STR339592,PROD980651,16,415.46,5,0,Regular
SYSSALE0121511,SALE727082,2026-06-17,STR339592,PROD286450,2,117012.32,0,0,Regular
SYSSALE0121512,SALE928302,2026-11-13,STR339592,PROD245998,3,72669.5,0,0,Regular
SYSSALE0121513,SALE194925,2026-05-11,STR339592,PROD593554,16,240.98,15,0,Promotion
SYSSALE0121514,SALE220405,2026-10-18,STR339592,PROD222629,10,217.42,5,2,Regular
SYSSALE0121515,SALE848015,2026-02-19,STR339592,PROD745972,17,90.51,0,0,Regular
SYSSALE0121516,SALE163616,2026-06-12,STR339592,PROD680099,33,57.6,0,0,Regular
SYSSALE0121517,SALE553206,2026-11-09,STR339592,PROD208310,5,901.16,0,0,Regular
SYSSALE0121518,SALE172132,2026-03-05,STR339592,PROD378535,3,137862.98,15,0,Promotion
SYSSALE0121519,SALE901648,2026-10-25,STR339592,PROD421080,2,100462.55,30,0,Clearance
SYSSALE0121520,SALE899280,2026-07-21,STR339592,PROD874814,20,1034.2,0,0,Regular
SYSSALE0121521,SALE731106,2026-08-14,STR339592,PROD152995,7,410.52,15,0,Promotion
SYSSALE0121522,SALE114026,2026-07-01,STR339592,PROD326130,20,542.31,10,0,Promotion
SYSSALE0121523,SALE540831,2026-04-08,STR339592,PROD551860,20,617.94,0,0,Regular
SYSSALE0121524,SALE697024,2026-01-26,STR339592,PROD475691,10,448.44,10,0,Promotion
SYSSALE0121525,SALE818259,2026-10-25,STR339592,PROD678727,5,353.44,20,0,Promotion
SYSSALE0121526,SALE152535,2026-11-29,STR339592,PROD416822,14,193.69,20,0,Promotion
SYSSALE0121527,SALE201842,2026-03-02,STR339592,PROD572436,13,466.02,5,0,Regular
SYSSALE0121528,SALE294942,2026-10-29,STR339592,PROD409355,2,63282.31,0,0,Regular
SYSSALE0121529,SALE789839,2026-10-30,STR339592,PROD107459,2,68421.88,5,0,Regular
SYSSALE0121530,SALE329040,2026-09-13,STR339592,PROD423528,7,644.37,10,0,Promotion
SYSSALE0121531,SALE582003,2026-02-17,STR339592,PROD934042,1,105333.28,5,0,Regular
SYSSALE0121532,SALE934216,2026-02-07,STR339592,PROD694849,1,25613.69,10,0,Promotion
SYSSALE0121533,SALE223465,2026-09-29,STR339592,PROD716493,17,637.15,15,0,Promotion
SYSSALE0121534,SALE536362,2026-02-14,STR339592,PROD878480,19,151.16,0,0,Regular
SYSSALE0121535,SALE612194,2026-02-01,STR339592,PROD674553,1,74750.22,0,0,Regular
SYSSALE0121536,SALE683999,2026-07-12,STR339592,PROD865433,1,90981.04,30,0,Clearance
SYSSALE0121537,SALE948454,2026-06-12,STR339592,PROD418672,8,248.93,20,0,Promotion
SYSSALE0121538,SALE917729,2026-07-21,STR339592,PROD644559,20,320.32,5,0,Regular
SYSSALE0121539,SALE338737,2026-10-28,STR339592,PROD638857,12,558.07,0,0,Regular
SYSSALE0121540,SALE246584,2026-10-08,STR339592,PROD220936,8,597.23,5,0,Regular
SYSSALE0121541,SALE862998,2026-02-08,STR339592,PROD699809,18,431.49,0,0,Regular
SYSSALE0121542,SALE189460,2026-09-03,STR339592,PROD482614,2,182883.22,10,0,Promotion
SYSSALE0121543,SALE147590,2026-06-22,STR339592,PROD958182,2,614.43,5,0,Regular
SYSSALE0121544,SALE315889,2026-04-26,STR339592,PROD272129,26,492.98,0,0,Regular
SYSSALE0121545,SALE471156,2026-09-04,STR339592,PROD716493,14,655.64,20,0,Promotion
SYSSALE0121546,SALE211505,2026-09-19,STR339592,PROD486649,14,465.57,0,0,Regular
SYSSALE0121547,SALE567516,2026-03-15,STR339592,PROD713799,19,301.35,0,0,Regular
SYSSALE0121548,SALE602621,2026-09-03,STR339592,PROD407757,4,483.58,5,0,Regular
SYSSALE0121549,SALE742126,2026-03-16,STR339592,PROD731977,20,1119.81,0,0,Regular
SYSSALE0121550,SALE762053,2026-11-05,STR339592,PROD225636,5,1548.81,0,0,Regular
SYSSALE0121551,SALE365376,2026-01-13,STR339592,PROD514913,12,254.01,0,0,Regular
SYSSALE0121552,SALE342373,2026-09-16,STR339592,PROD384913,4,81.37,5,1,Regular
SYSSALE0121553,SALE590191,2026-03-12,STR339592,PROD752011,10,542.41,25,0,Clearance
SYSSALE0121554,SALE303851,2026-06-13,STR339592,PROD861319,2,37125.83,0,0,Regular
SYSSALE0121555,SALE123406,2026-06-27,STR339592,PROD788772,3,170603.68,20,0,Promotion
SYSSALE0121556,SALE734524,2026-03-26,STR339592,PROD286450,1,117445.62,0,0,Regular
SYSSALE0121557,SALE739012,2026-10-17,STR339592,PROD862760,26,1007.97,0,0,Regular
SYSSALE0121558,SALE509103,2026-10-22,STR339592,PROD745972,10,88.91,20,0,Promotion
SYSSALE0121559,SALE397923,2026-09-24,STR339592,PROD546688,15,430.18,0,0,Regular
SYSSALE0121560,SALE745209,2026-10-08,STR339592,PROD860242,14,1218.85,0,0,Regular
SYSSALE0121561,SALE430815,2026-07-05,STR339592,PROD800646,2,811.47,0,1,Regular
SYSSALE0121562,SALE250677,2026-11-15,STR339592,PROD350905,15,283.43,5,0,Regular
SYSSALE0121563,SALE565332,2026-07-15,STR339592,PROD927630,19,468.51,0,0,Regular
SYSSALE0121564,SALE694616,2026-09-19,STR339592,PROD512022,17,289.15,5,0,Regular
SYSSALE0121565,SALE819641,2026-09-27,STR339592,PROD680099,35,57.25,30,0,Clearance
SYSSALE0121566,SALE600804,2026-08-17,STR339592,PROD478666,17,565.01,40,0,Clearance
SYSSALE0121567,SALE524163,2026-09-04,STR339592,PROD491559,9,293.89,5,0,Regular
SYSSALE0121568,SALE659864,2026-04-03,STR339592,PROD287654,3,55088.89,25,0,Clearance
SYSSALE0121569,SALE678823,2026-10-28,STR339592,PROD878480,10,152.85,5,0,Regular
SYSSALE0121570,SALE853772,2026-02-16,STR339592,PROD516760,13,293.6,0,0,Regular
SYSSALE0121571,SALE434085,2026-04-06,STR339592,PROD381607,16,479.47,20,0,Promotion
SYSSALE0121572,SALE825351,2026-04-15,STR339592,PROD373216,2,91071.57,0,0,Regular
SYSSALE0121573,SALE207517,2026-11-29,STR339592,PROD579536,1,64983.08,5,0,Regular
SYSSALE0121574,SALE258713,2026-03-25,STR339592,PROD341162,19,915.2,5,0,Regular
SYSSALE0121575,SALE313356,2026-10-20,STR339592,PROD810189,20,1385.83,0,6,Regular
SYSSALE0121576,SALE558512,2026-03-31,STR339592,PROD495833,10,1519.26,10,0,Promotion
SYSSALE0121577,SALE522222,2026-09-29,STR339592,PROD225636,2,1555.51,0,0,Regular
SYSSALE0121578,SALE107553,2026-01-09,STR339592,PROD680099,24,56.52,0,0,Regular
SYSSALE0121579,SALE296366,2026-09-23,STR339592,PROD940247,11,50.63,5,0,Regular
SYSSALE0121580,SALE725376,2026-11-16,STR339592,PROD302897,6,303.26,5,0,Regular
SYSSALE0121581,SALE894427,2026-02-28,STR339592,PROD787926,3,123847.73,5,0,Regular
SYSSALE0121582,SALE120109,2026-06-19,STR339592,PROD627786,3,40678.94,5,0,Regular
SYSSALE0121583,SALE413289,2026-07-09,STR339592,PROD787926,3,120393.27,0,0,Regular
SYSSALE0121584,SALE395544,2026-09-26,STR339592,PROD302897,14,307.23,0,0,Regular
SYSSALE0121585,SALE435183,2026-01-01,STR339592,PROD896204,15,701.77,5,0,Regular
SYSSALE0121586,SALE684065,2026-01-14,STR339592,PROD874814,16,1074.03,0,0,Regular
SYSSALE0121587,SALE595664,2026-01-17,STR339592,PROD944962,18,286.67,0,0,Regular
SYSSALE0121588,SALE367161,2026-03-12,STR339592,PROD564586,12,2248.74,0,0,Regular
SYSSALE0121589,SALE702196,2026-07-11,STR339592,PROD986278,2,120361.27,5,0,Regular
SYSSALE0121590,SALE488461,2026-10-06,STR339592,PROD922458,31,247.33,0,0,Regular
SYSSALE0121591,SALE430343,2026-02-07,STR339592,PROD391668,35,684.87,5,0,Regular
SYSSALE0121592,SALE906758,2026-06-19,STR339592,PROD494956,11,943.87,0,0,Regular
SYSSALE0121593,SALE599573,2026-07-05,STR339592,PROD656116,6,1990.14,5,0,Regular
SYSSALE0121594,SALE744908,2026-11-28,STR339592,PROD822858,14,135.29,5,0,Regular
SYSSALE0121595,SALE385937,2026-11-27,STR339592,PROD716493,18,665.22,0,0,Regular
SYSSALE0121596,SALE527144,2026-03-02,STR339592,PROD222629,11,222.73,0,0,Regular
SYSSALE0121597,SALE929340,2026-09-05,STR339592,PROD381444,12,326.32,5,0,Regular
SYSSALE0121598,SALE120601,2026-11-15,STR339592,PROD418672,17,250.12,5,0,Regular
SYSSALE0121599,SALE466020,2026-05-28,STR339592,PROD287654,2,56928.73,10,0,Promotion
SYSSALE0121600,SALE169373,2026-09-01,STR339592,PROD165142,2,740.95,10,0,Promotion
SYSSALE0121601,SALE990277,2026-04-20,STR339592,PROD286450,2,121133.45,0,0,Regular
SYSSALE0121602,SALE780264,2026-07-01,STR339592,PROD776364,12,771.38,5,0,Regular
SYSSALE0121603,SALE818687,2026-10-31,STR339592,PROD147489,14,2555.95,20,0,Promotion
SYSSALE0121604,SALE248406,2026-12-07,STR339592,PROD391865,17,50.84,0,0,Regular
SYSSALE0121605,SALE241445,2026-11-13,STR339592,PROD558723,16,1093.08,0,0,Regular
SYSSALE0121606,SALE649764,2026-06-19,STR339592,PROD160718,8,526.85,0,0,Regular
SYSSALE0121607,SALE743095,2026-07-24,STR339592,PROD805200,1,47354.7,0,0,Regular
SYSSALE0121608,SALE452391,2026-11-26,STR339592,PROD253300,31,250.62,0,0,Regular
SYSSALE0121609,SALE545065,2026-10-24,STR339592,PROD771088,8,136.87,5,0,Regular
SYSSALE0121610,SALE387731,2026-03-13,STR339592,PROD644932,31,2126.9,10,0,Promotion
SYSSALE0121611,SALE696915,2026-11-21,STR339592,PROD772124,3,134745.11,0,1,Regular
SYSSALE0121612,SALE445986,2026-06-30,STR339592,PROD612573,1,89938.9,0,0,Regular
SYSSALE0121613,SALE205955,2026-10-12,STR339592,PROD763311,1,98180.25,15,0,Promotion
SYSSALE0121614,SALE222301,2026-06-14,STR339592,PROD551860,18,640.22,0,9,Regular
SYSSALE0121615,SALE900876,2026-10-23,STR339592,PROD564635,19,203.48,5,0,Regular
SYSSALE0121616,SALE956782,2026-08-24,STR339592,PROD761532,1,140762.16,30,0,Clearance
SYSSALE0121617,SALE991715,2026-09-27,STR339592,PROD616554,3,2899.99,5,0,Regular
SYSSALE0121618,SALE565534,2026-10-28,STR339592,PROD449138,3,67297.8,20,0,Promotion
SYSSALE0121619,SALE953980,2026-07-11,STR339592,PROD749887,23,1759.75,0,1,Regular
SYSSALE0121620,SALE425308,2026-10-09,STR339592,PROD951452,8,736.97,5,0,Regular
SYSSALE0121621,SALE366078,2026-09-11,STR339592,PROD740725,13,2760.75,40,0,Clearance
SYSSALE0121622,SALE582729,2026-07-11,STR339592,PROD674553,1,74794.76,0,0,Regular
SYSSALE0121623,SALE134528,2026-10-22,STR339592,PROD496764,8,2399.64,10,0,Promotion
SYSSALE0121624,SALE126764,2026-10-18,STR339592,PROD975679,19,3301.22,5,0,Regular
SYSSALE0121625,SALE129668,2026-09-18,STR339592,PROD273148,3,90519.71,0,0,Regular
SYSSALE0121626,SALE519619,2026-09-18,STR339592,PROD308727,3,118058.28,0,0,Regular
SYSSALE0121627,SALE415449,2026-09-10,STR339592,PROD978292,6,897.79,0,0,Regular
SYSSALE0121628,SALE130771,2026-04-22,STR339592,PROD721254,16,351.89,15,0,Promotion
SYSSALE0121629,SALE293220,2026-11-08,STR339592,PROD671858,12,1026.41,5,0,Regular
